"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D % CHNG 
 29-Aug-2023"
"BRITANNIA","5,710.00","5,845.00","5,696.15","5,703.35","5,842.85","139.50","2.45","3,51,330","203.81","6,005.00","4,347.70","-3.29","25.88"
"BAJFINANCE","6,889.05","7,158.00","6,881.55","6,900.00","7,066.65","166.65","2.42","26,39,159","1,865.35","8,192.00","6,187.80","1.29","-5.39"
"BPCL","349.80","357.55","347.15","348.15","356.50","8.35","2.40","1,30,54,801","460.78","359.05","165.73","3.03","-2.42"
"MEDPLUS","664.35","681.15","661.00","657.95","673.60","15.65","2.38","5,91,280","39.69","920.00","598.60","-3.24","-26.04"
"PRESTIGE","1,730.00","1,757.45","1,692.35","1,714.50","1,753.00","38.50","2.25","22,67,184","393.64","2,074.80","567.30","-8.86","199.27"
"HINDPETRO","407.05","417.50","402.45","406.60","415.50","8.90","2.19","96,53,177","396.40","417.50","159.47","6.71","54.07"
"AJANTPHARM","3,077.85","3,235.50","3,066.15","3,080.45","3,137.90","57.45","1.86","4,11,629","130.45","3,389.85","1,650.05","27.37","78.61"
"HCLTECH","1,714.00","1,756.00","1,697.25","1,719.45","1,750.45","31.00","1.80","51,12,407","891.24","1,756.85","1,148.30","5.34","48.54"
"RAYMOND","1,960.00","2,062.95","1,960.00","1,954.95","1,990.00","35.05","1.79","4,83,555","97.15","3,496.00","1,487.60","-4.35","-0.81"
"TATAMTRDVR","745.80","774.45","740.60","746.80","760.00","13.20","1.77","1,10,92,778","834.38","804.30","396.10","-2.82","85.03"
"DALBHARAT","1,824.60","1,856.90","1,820.00","1,824.30","1,856.00","31.70","1.74","14,90,060","274.65","2,430.70","1,651.40","-0.55","-11.23"
"IOC","173.89","177.30","173.16","173.75","176.75","3.00","1.73","2,13,75,638","375.25","196.80","85.50","-3.68","89.06"
"APLAPOLLO","1,480.90","1,507.75","1,466.00","1,475.60","1,500.95","25.35","1.72","7,18,767","107.19","1,800.00","1,305.00","-1.83","-9.20"
"BAJAJ-AUTO","10,582.05","10,850.00","10,555.40","10,656.75","10,835.90","179.15","1.68","6,93,506","746.68","10,850.00","4,602.20","11.50","128.46"
"HUDCO","289.90","297.70","285.20","289.95","294.80","4.85","1.67","1,36,23,996","395.82","353.70","67.65","-8.56","291.30"
"MANAPPURAM","213.52","219.40","211.66","214.85","218.35","3.50","1.63","1,45,99,197","313.17","230.40","125.35","0.76","47.26"
"ITC","498.00","507.70","497.35","497.30","505.00","7.70","1.55","1,86,70,632","940.48","510.65","399.35","0.25","13.00"
"RELIANCE","3,006.20","3,074.00","2,988.00","2,996.60","3,042.90","46.30","1.55","1,91,67,679","5,824.23","3,217.60","2,220.30","-1.43","23.81"
"GODREJIND","1,001.55","1,030.00","991.95","1,001.00","1,016.20","15.20","1.52","5,00,291","50.66","1,030.00","519.55","10.74","91.14"
"APOLLOHOSP","6,799.90","6,907.35","6,760.30","6,776.45","6,878.80","102.35","1.51","6,59,960","451.11","6,927.40","4,726.00","1.42","38.91"
"JSL","729.50","741.00","723.05","729.15","740.05","10.90","1.49","7,65,919","56.04","848.00","414.40","-1.39","68.51"
"APTUS","321.95","332.95","317.80","318.10","322.75","4.65","1.46","20,67,984","66.86","392.00","257.00","-0.25","20.06"
"PERSISTENT","4,982.00","5,095.30","4,958.95","4,997.95","5,069.60","71.65","1.43","3,74,732","188.96","5,095.30","1,260.33","4.59","-2.12"
"BALKRISIND","2,820.45","2,865.85","2,800.05","2,820.45","2,860.00","39.55","1.40","3,09,827","87.71","3,375.00","2,193.80","-14.66","19.34"
"SYNGENE","845.95","856.30","836.70","843.70","855.50","11.80","1.40","14,33,657","121.64","874.55","607.65","5.96","9.79"
"RKFORGE","948.35","979.00","942.00","948.85","961.50","12.65","1.33","9,74,677","93.82","998.45","583.50","12.68","45.17"
"INTELLECT","985.95","1,013.95","979.45","981.95","994.70","12.75","1.30","4,17,212","41.46","1,199.00","625.00","-1.36","41.68"
"KAJARIACER","1,346.20","1,360.00","1,341.70","1,342.25","1,359.60","17.35","1.29","1,24,149","16.80","1,545.00","1,110.35","-7.94","-6.91"
"RECLTD","629.00","636.00","619.10","618.55","626.50","7.95","1.29","1,56,61,951","983.19","654.00","230.55","-4.04","153.14"
"HEROMOTOCO","5,300.00","5,387.30","5,290.90","5,311.40","5,379.00","67.60","1.27","5,16,725","276.18","5,894.55","2,890.05","-2.08","77.75"
"PAGEIND","41,635.00","41,900.00","41,425.45","41,328.30","41,850.00","521.70","1.26","11,821","49.30","42,922.00","33,070.05","0.47","4.55"
"BSE","2,784.00","2,837.00","2,762.20","2,780.65","2,815.00","34.35","1.24","10,80,089","302.93","3,264.70","902.10","13.95","205.58"
"IEX","203.48","206.35","199.29","203.51","205.99","2.48","1.22","2,79,70,653","570.21","206.35","121.35","8.81","62.09"
"TECHM","1,620.05","1,656.25","1,620.05","1,627.35","1,647.00","19.65","1.21","21,94,339","360.47","1,665.00","1,098.15","6.69","35.84"
"CANFINHOME","873.70","903.85","868.50","873.70","884.05","10.35","1.18","21,74,332","193.19","938.00","680.00","2.10","16.62"
"AUBANK","631.00","649.40","630.20","632.55","640.00","7.45","1.18","37,67,187","241.46","813.40","553.70","-2.69","-13.52"
"IGL","539.90","547.20","537.60","538.70","545.00","6.30","1.17","22,23,470","120.51","559.40","375.70","-1.00","16.44"
"SJVN","132.75","136.50","132.35","132.31","133.75","1.44","1.09","1,80,34,863","242.33","170.50","60.90","-12.28","115.49"
"TATACOMM","1,932.00","1,949.00","1,908.15","1,928.50","1,949.00","20.50","1.06","1,63,374","31.43","2,084.65","1,543.40","2.82","7.85"
"VOLTAS","1,771.75","1,818.15","1,752.05","1,771.75","1,789.70","17.95","1.01","27,91,170","494.88","1,818.15","806.70","16.85","108.71"
"JIOFIN","324.25","333.10","323.50","322.25","325.50","3.25","1.01","3,38,08,226","1,106.41","394.70","204.25","-2.41","-"
"NAUKRI","7,599.05","7,700.00","7,551.00","7,622.65","7,699.00","76.35","1.00","1,92,226","147.03","7,700.00","3,972.05","7.39","78.88"
"FSL","307.05","319.90","306.10","305.95","309.00","3.05","1.00","78,55,487","246.54","343.90","148.30","14.51","89.68"
"MUTHOOTFIN","1,972.60","1,980.00","1,950.10","1,958.45","1,977.90","19.45","0.99","1,99,579","39.28","2,001.60","1,182.35","9.96","50.77"
"OBEROIRLTY","1,709.00","1,731.40","1,691.75","1,711.25","1,728.00","16.75","0.98","7,88,306","134.39","1,953.05","1,051.10","-4.61","55.59"
"DMART","4,991.50","5,155.55","4,980.65","4,964.85","5,011.95","47.10","0.95","9,39,641","475.68","5,219.00","3,615.00","-2.89","35.49"
"PNB","114.75","115.89","114.50","114.75","115.83","1.08","0.94","1,48,52,490","170.94","142.90","62.50","-9.65","82.29"
"SKFINDIA","5,216.00","5,270.00","5,180.00","5,206.35","5,254.00","47.65","0.92","63,356","33.27","7,350.00","4,024.50","-5.54","2.24"
"TVSMOTOR","2,750.00","2,765.50","2,725.55","2,737.25","2,762.00","24.75","0.90","5,45,401","149.74","2,818.00","1,343.05","10.17","98.27"
"RATNAMANI","3,620.00","3,683.40","3,586.65","3,618.00","3,650.00","32.00","0.88","29,220","10.65","3,938.80","2,510.15","0.20","40.20"
"ZFCVINDIA","15,216.00","15,615.95","15,200.00","15,201.30","15,329.25","127.95","0.84","70,042","107.11","18,250.00","12,700.00","-4.07","17.72"
"SANOFI","6,746.00","6,999.00","6,730.60","6,742.70","6,799.00","56.30","0.83","85,560","58.00","10,524.95","5,892.80","2.65","-5.73"
"BAJAJHLDNG","9,950.00","10,214.00","9,938.25","9,972.45","10,055.00","82.55","0.83","62,522","63.07","10,409.00","6,627.90","3.42","35.31"
"RAJESHEXPO","294.70","296.50","292.50","293.25","295.60","2.35","0.80","3,65,514","10.76","533.00","261.00","-7.01","-39.83"
"MRPL","209.00","211.00","206.66","208.45","210.12","1.67","0.80","18,77,341","39.25","289.25","85.40","-5.32","120.12"
"WIPRO","535.00","541.95","534.05","534.60","538.80","4.20","0.79","1,28,42,659","690.76","579.90","375.05","1.95","31.00"
"HFCL","146.25","148.19","141.75","146.36","147.50","1.14","0.78","3,42,14,211","497.78","151.89","61.50","12.74","104.99"
"SBIN","809.55","816.00","806.95","809.40","815.70","6.30","0.78","1,82,47,268","1,483.47","912.00","543.20","-7.14","40.80"
"ADANIPORTS","1,472.05","1,483.00","1,452.60","1,469.80","1,481.00","11.20","0.76","33,59,850","493.69","1,621.40","754.50","-5.09","78.47"
"MARUTI","12,343.00","12,480.00","12,250.00","12,357.50","12,450.00","92.50","0.75","6,08,598","751.39","13,680.00","9,506.00","-3.09","28.44"
"KEI","4,575.00","4,579.00","4,509.00","4,544.15","4,578.00","33.85","0.74","2,19,833","99.85","5,039.70","2,321.10","4.98","73.51"
"GAEL","142.52","145.99","140.69","142.35","143.39","1.04","0.73","20,22,613","28.94","210.60","125.00","1.85","-46.72"
"HINDUNILVR","2,769.95","2,810.00","2,745.00","2,764.35","2,784.35","20.00","0.72","21,29,934","593.28","2,834.95","2,172.05","1.95","9.43"
"SYRMA","439.65","442.30","434.05","438.80","441.95","3.15","0.72","3,17,045","13.90","705.20","386.10","-8.77","-20.77"
"KPITTECH","1,847.00","1,876.00","1,838.35","1,847.05","1,859.95","12.90","0.70","4,66,882","86.60","1,928.70","1,038.00","2.64","59.83"
"CROMPTON","462.80","466.90","456.30","462.80","466.00","3.20","0.69","19,56,008","90.31","479.35","261.25","7.08","53.07"
"BATAINDIA","1,449.85","1,462.20","1,429.55","1,449.85","1,459.40","9.55","0.66","3,86,922","55.96","1,748.95","1,269.00","-10.57","-14.23"
"BALAMINES","2,209.70","2,249.00","2,184.00","2,193.70","2,208.00","14.30","0.65","95,989","21.31","2,735.00","1,960.00","-8.95","-4.26"
"ADANIPOWER","640.00","650.00","628.50","641.55","645.60","4.05","0.63","46,61,301","296.97","895.85","289.35","-10.45","92.83"
"LEMONTREE","133.60","137.69","133.00","132.65","133.45","0.80","0.60","1,03,11,847","139.02","158.00","100.75","-9.14","28.23"
"SHREECEM","24,705.55","24,889.60","24,540.05","24,692.20","24,833.00","140.80","0.57","41,631","102.75","30,737.75","23,700.00","-9.35","2.33"
"TEJASNET","1,293.70","1,338.00","1,282.65","1,312.85","1,320.15","7.30","0.56","3,37,644","44.09","1,495.00","651.25","1.91","58.42"
"BHARTIARTL","1,565.00","1,571.70","1,545.95","1,556.35","1,565.00","8.65","0.56","80,36,748","1,254.62","1,571.70","847.05","5.06","81.99"
"COFORGE","6,238.00","6,348.85","6,185.15","6,255.45","6,290.00","34.55","0.55","3,05,394","191.68","6,847.45","4,287.25","-0.92","19.71"
"COALINDIA","526.35","530.00","516.10","526.35","529.15","2.80","0.53","91,47,836","478.80","543.55","228.40","2.77","128.90"
"SAIL","133.90","135.00","131.85","134.04","134.75","0.71","0.53","1,23,48,963","164.74","175.35","81.80","-9.27","51.54"
"MCX","4,965.00","5,019.00","4,923.15","4,978.70","5,005.00","26.30","0.53","3,64,672","181.56","5,019.00","1,595.75","18.47","209.57"
"CHOLAFIN","1,443.00","1,478.90","1,435.20","1,450.70","1,458.00","7.30","0.50","15,10,639","220.91","1,478.90","1,011.20","1.21","32.00"
"OIL","727.90","745.00","707.45","726.40","730.05","3.65","0.50","67,85,969","490.34","745.00","180.33","25.16","161.86"
"NESTLEIND","2,498.90","2,519.45","2,490.65","2,492.50","2,505.00","12.50","0.50","8,99,794","225.38","2,769.30","2,163.25","0.90","-88.70"
"NTPC","409.05","412.60","403.75","409.05","411.10","2.05","0.50","1,90,14,705","777.25","426.30","216.15","3.85","85.01"
"TITAN","3,537.00","3,553.75","3,510.00","3,527.50","3,544.85","17.35","0.49","9,27,472","327.44","3,886.95","3,044.00","3.39","14.55"
"HOMEFIRST","1,100.30","1,122.50","1,100.30","1,095.75","1,101.10","5.35","0.49","1,55,387","17.29","1,195.00","776.65","1.72","34.18"
"BIKAJI","830.00","839.85","818.00","831.20","834.95","3.75","0.45","3,29,263","27.32","895.00","450.20","17.41","72.97"
"LICHSGFIN","673.90","681.90","667.05","674.90","677.75","2.85","0.42","13,57,363","91.66","826.75","418.10","-14.74","59.44"
"INDUSTOWER","442.10","450.35","438.85","444.45","446.25","1.80","0.40","1,56,63,444","696.16","453.30","166.70","0.24","154.04"
"ONGC","326.10","330.15","324.95","327.80","329.10","1.30","0.40","1,37,99,961","452.43","345.00","173.05","-1.53","86.57"
"SRF","2,538.00","2,549.25","2,503.95","2,539.05","2,549.00","9.95","0.39","3,26,129","82.40","2,693.95","2,082.25","1.20","6.94"
"VIJAYA","899.85","921.90","888.00","894.20","897.70","3.50","0.39","1,68,442","15.17","939.00","453.00","12.46","79.27"
"EIDPARRY","818.00","823.00","807.20","811.95","815.00","3.05","0.38","3,05,533","24.93","859.95","452.70","-3.69","71.37"
"MAXHEALTH","865.80","870.95","859.60","865.80","869.00","3.20","0.37","7,47,326","64.60","979.90","531.05","-7.31","54.03"
"MANYAVAR","1,227.80","1,258.45","1,227.75","1,226.10","1,230.60","4.50","0.37","6,39,505","79.63","1,487.90","886.05","12.06","-0.79"
"VGUARD","463.35","476.45","454.70","460.15","461.80","1.65","0.36","11,99,835","55.79","577.45","281.00","0.07","46.99"
"AXISBANK","1,169.00","1,179.90","1,163.40","1,170.95","1,175.00","4.05","0.35","72,90,114","855.32","1,339.65","951.40","0.08","19.40"
"IOB","60.73","61.24","60.32","60.74","60.95","0.21","0.35","42,96,379","26.09","83.75","30.00","-11.07","96.57"
"CARBORUNIV","1,514.00","1,532.00","1,505.00","1,509.80","1,515.00","5.20","0.34","1,61,474","24.49","1,841.15","1,025.60","-13.78","32.89"
"MPHASIS","3,055.55","3,118.95","3,052.00","3,089.45","3,100.00","10.55","0.34","3,08,414","95.31","3,153.00","2,069.10","5.38","33.68"
"SOLARINDS","10,398.00","10,548.85","10,155.00","10,398.05","10,430.00","31.95","0.31","67,802","69.77","13,298.00","4,378.05","-4.47","112.47"
"CAMS","4,346.90","4,418.90","4,309.00","4,337.95","4,351.00","13.05","0.30","1,50,538","65.54","4,910.00","2,230.00","1.25","83.19"
"CENTRALBK","60.75","61.50","60.11","61.13","61.31","0.18","0.29","44,05,086","26.84","76.90","34.10","-5.02","74.16"
"TORNTPHARM","3,428.00","3,445.90","3,410.50","3,419.45","3,429.50","10.05","0.29","1,70,950","58.57","3,451.00","1,772.05","6.91","74.57"
"ALOKINDS","27.95","28.36","27.32","27.75","27.83","0.08","0.29","3,29,13,510","91.17","39.05","16.10","3.16","55.90"
"HAVELLS","1,893.00","1,902.00","1,863.55","1,890.60","1,896.00","5.40","0.29","6,36,198","119.53","1,985.40","1,232.85","2.88","41.21"
"KRBL","303.00","307.40","296.90","299.60","300.45","0.85","0.28","9,48,337","28.69","470.90","258.15","-3.99","-23.52"
"ROUTE","1,584.40","1,591.45","1,561.60","1,578.95","1,583.30","4.35","0.28","65,359","10.30","1,942.45","1,386.05","-2.44","3.10"
"ASAHIINDIA","640.25","648.80","632.00","640.25","642.00","1.75","0.27","75,335","4.82","722.00","501.55","-5.63","7.65"
"MSUMI","70.35","70.69","69.71","70.02","70.20","0.18","0.26","38,05,489","26.65","80.00","57.85","-7.12","18.38"
"HONASA","515.00","535.90","508.10","513.75","515.00","1.25","0.24","21,63,155","113.01","537.90","256.30","11.14","-"
"UPL","576.95","581.90","571.00","578.05","579.45","1.40","0.24","15,30,143","88.00","639.05","447.80","4.50","-3.27"
"PIDILITIND","3,080.10","3,095.00","3,047.05","3,083.15","3,090.00","6.85","0.22","2,09,792","64.49","3,278.95","2,292.55","-2.18","19.41"
"FEDERALBNK","196.20","196.88","194.50","195.56","195.99","0.43","0.22","55,87,549","109.21","206.59","137.25","-2.71","35.38"
"ANANDRATHI","3,700.00","3,778.95","3,700.00","3,729.00","3,737.15","8.15","0.22","26,155","9.77","4,299.95","1,351.00","0.76","162.81"
"GUJGASLTD","600.95","614.00","599.90","600.75","602.00","1.25","0.21","28,64,832","174.21","687.30","397.05","-10.13","30.93"
"ABFRL","315.00","316.70","309.65","314.85","315.50","0.65","0.21","63,57,931","198.69","348.90","198.75","-7.41","46.31"
"ENDURANCE","2,499.70","2,506.35","2,469.65","2,487.25","2,492.00","4.75","0.19","73,074","18.24","3,061.30","1,540.05","-2.96","53.07"
"LODHA","1,258.90","1,277.25","1,242.60","1,251.75","1,254.00","2.25","0.18","12,40,117","156.26","1,649.95","647.95","-8.03","86.06"
"HDFCBANK","1,642.00","1,644.40","1,631.15","1,637.10","1,639.95","2.85","0.17","2,45,26,302","4,016.30","1,794.00","1,363.55","2.00","2.94"
"KARURVYSYA","222.92","224.69","220.70","222.92","223.30","0.38","0.17","8,77,691","19.55","232.75","118.70","-2.44","84.23"
"POWERGRID","332.50","335.90","328.80","334.45","335.00","0.55","0.16","1,76,53,536","586.38","362.50","182.67","-2.31","33.17"
"ALKEM","6,009.95","6,064.80","5,961.00","5,997.40","6,007.10","9.70","0.16","1,98,586","119.38","6,064.80","3,447.00","15.29","62.00"
"KANSAINER","298.00","298.95","289.95","297.55","298.00","0.45","0.15","11,22,440","32.98","357.30","251.85","5.63","-9.74"
"GNFC","677.00","679.60","667.75","675.70","676.65","0.95","0.14","10,78,342","72.69","814.90","589.25","-2.26","12.03"
"ICICIGI","2,140.00","2,147.35","2,111.00","2,141.90","2,144.85","2.95","0.14","6,11,596","130.35","2,170.95","1,266.00","8.84","62.12"
"HAPPYFORGE","1,170.10","1,194.85","1,170.10","1,186.35","1,187.95","1.60","0.13","12,363","1.46","1,299.95","813.20","-5.75","-"
"ERIS","1,320.00","1,399.00","1,317.20","1,331.60","1,333.20","1.60","0.12","5,06,023","69.07","1,399.00","792.35","21.08","65.14"
"SWANENERGY","680.00","686.00","668.10","673.70","674.50","0.80","0.12","21,04,619","142.04","782.25","273.05","-8.31","114.90"
"UBL","2,034.00","2,052.95","2,017.15","2,030.20","2,032.40","2.20","0.11","2,88,803","58.79","2,182.45","1,510.55","1.70","32.98"
"BANKBARODA","249.85","250.70","247.65","249.85","250.10","0.25","0.10","99,88,780","249.23","299.70","186.30","-2.36","30.71"
"KALYANKJIL","610.00","619.80","606.60","611.20","611.70","0.50","0.08","34,53,436","211.22","633.60","202.80","6.73","168.25"
"CYIENT","2,025.00","2,030.95","1,991.55","2,012.70","2,014.00","1.30","0.06","2,66,645","53.68","2,458.95","1,542.10","15.26","25.55"
"CANBK","110.23","110.75","108.85","110.23","110.30","0.07","0.06","1,31,92,113","144.89","128.90","63.85","-4.90","-66.25"
"EIHOTEL","380.80","389.00","374.85","380.80","381.00","0.20","0.05","5,06,221","19.17","502.20","205.55","-12.57","63.78"
"ACE","1,270.00","1,284.00","1,262.15","1,269.50","1,270.00","0.50","0.04","1,85,274","23.52","1,695.00","644.35","-8.18","63.79"
"GRSE","1,778.40","1,788.95","1,741.10","1,773.50","1,774.00","0.50","0.03","5,21,154","91.65","2,833.80","648.30","-23.67","123.43"
"LT","3,690.50","3,710.00","3,651.55","3,689.05","3,690.00","0.95","0.03","21,65,489","797.84","3,919.90","2,678.35","-2.28","35.68"
"TCS","4,460.00","4,556.00","4,460.00","4,506.05","4,507.00","0.95","0.02","21,33,641","963.49","4,565.00","3,311.00","2.85","33.47"
"COLPAL","3,594.00","3,638.00","3,550.05","3,594.60","3,595.05","0.45","0.01","7,23,322","259.39","3,638.00","1,914.00","11.98","83.51"
"GILLETTE","8,992.15","9,190.00","8,882.65","8,979.15","8,980.00","0.85","0.01","1,03,981","93.75","9,238.80","5,496.00","14.61","62.58"
"PATANJALI","1,925.00","1,930.00","1,891.05","1,920.05","1,920.00","-0.05","-","4,19,928","80.47","1,945.00","1,169.95","12.90","-"
"CIEINDIA","588.00","591.70","578.20","584.05","584.00","-0.05","-0.01","2,45,332","14.31","622.40","406.80","0.52","15.25"
"RVNL","583.50","584.75","572.60","578.20","578.15","-0.05","-0.01","1,37,56,438","797.06","647.00","127.15","-4.63","352.60"
"NUVOCO","340.05","344.00","337.10","340.05","340.00","-0.05","-0.01","1,37,476","4.68","398.00","291.30","-4.29","0.03"
"INDUSINDBK","1,414.20","1,423.05","1,405.25","1,415.75","1,415.50","-0.25","-0.02","33,16,387","469.58","1,694.50","1,329.20","0.30","1.11"
"LTF","171.29","171.94","168.12","170.52","170.48","-0.04","-0.02","30,63,823","52.15","194.25","122.25","-5.02","-"
"NHPC","95.00","97.30","94.82","95.06","95.02","-0.04","-0.04","3,06,22,569","293.00","118.40","48.40","-9.78","86.21"
"SUVENPHAR","1,050.35","1,079.90","1,050.35","1,060.95","1,060.50","-0.45","-0.04","1,38,493","14.79","1,115.00","505.00","18.30","109.03"
"RAINBOW","1,246.00","1,256.35","1,237.95","1,238.60","1,238.00","-0.60","-0.05","83,809","10.41","1,649.00","992.95","5.57","20.05"
"RRKABEL","1,602.65","1,611.00","1,586.55","1,601.55","1,600.70","-0.85","-0.05","69,088","11.04","1,901.95","1,136.80","-10.90","-"
"SHRIRAMFIN","3,199.00","3,262.00","3,174.55","3,201.85","3,200.00","-1.85","-0.06","11,95,285","383.91","3,268.90","1,760.85","8.80","71.02"
"GODREJCP","1,484.70","1,485.00","1,451.00","1,477.50","1,476.60","-0.90","-0.06","5,59,455","82.34","1,525.00","959.80","-0.03","45.80"
"DABUR","644.00","647.90","638.60","644.40","644.00","-0.40","-0.06","10,71,747","68.90","662.35","489.20","0.51","17.13"
"MANKIND","2,421.00","2,448.00","2,408.00","2,428.55","2,427.00","-1.55","-0.06","2,66,558","64.66","2,490.00","1,683.05","17.72","36.23"
"UNIONBANK","123.34","123.79","121.40","123.34","123.25","-0.09","-0.07","96,47,527","118.31","172.50","84.85","-9.88","43.00"
"ICICIBANK","1,218.95","1,235.00","1,217.00","1,223.85","1,222.75","-1.10","-0.09","1,08,06,748","1,324.28","1,257.80","899.00","0.92","26.46"
"CCL","716.95","723.00","707.40","716.95","716.30","-0.65","-0.09","1,10,338","7.88","728.95","551.60","16.71","17.28"
"CHALET","800.00","845.00","797.00","810.40","809.65","-0.75","-0.09","4,55,191","37.54","958.00","521.60","-1.92","54.76"
"COROMANDEL","1,737.00","1,741.40","1,706.05","1,735.95","1,734.30","-1.65","-0.10","3,80,265","65.46","1,789.00","1,019.05","3.33","60.19"
"ELECON","610.20","618.65","610.20","615.85","615.25","-0.60","-0.10","1,36,064","8.37","716.75","346.08","-3.77","-27.40"
"NAVINFLUOR","3,290.95","3,299.00","3,250.00","3,290.40","3,287.00","-3.40","-0.10","86,797","28.41","4,724.25","2,875.95","-7.85","-28.85"
"SBILIFE","1,840.00","1,867.75","1,835.50","1,843.70","1,841.75","-1.95","-0.11","22,48,185","415.77","1,867.75","1,264.35","5.55","42.13"
"HONAUT","51,222.00","51,250.00","50,501.00","50,855.00","50,800.00","-55.00","-0.11","4,154","21.14","59,994.00","34,977.70","-5.81","25.79"
"POLICYBZR","1,780.00","1,797.00","1,718.00","1,737.90","1,736.00","-1.90","-0.11","19,21,009","335.13","1,849.90","661.30","16.38","128.09"
"LALPATHLAB","3,332.05","3,374.90","3,328.35","3,362.70","3,359.00","-3.70","-0.11","2,18,795","73.34","3,396.85","1,943.70","9.24","54.86"
"TATAPOWER","431.40","433.10","424.70","431.40","430.90","-0.50","-0.12","99,42,257","427.71","471.00","230.80","-2.45","74.73"
"DEEPAKNTR","2,885.60","2,931.00","2,850.00","2,886.55","2,883.10","-3.45","-0.12","4,49,373","129.72","3,169.00","1,921.85","-3.70","33.01"
