"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D % CHNG 
 14-Aug-2023"
"MANKIND","2,175.00","2,222.00","2,155.65","2,175.65","2,215.00","39.35","1.81","13,04,111","287.55","2,490.00","1,683.05","3.15","21.79"
"SUMICHEM","531.85","548.95","524.25","526.60","535.00","8.40","1.60","11,35,044","61.25","548.95","336.10","6.75","30.19"
"KALYANKJIL","563.25","570.10","550.00","558.15","567.00","8.85","1.59","9,81,048","55.03","633.60","194.05","10.76","172.32"
"ICICIGI","1,947.00","1,980.00","1,940.05","1,947.25","1,978.00","30.75","1.58","7,49,866","147.93","2,031.00","1,266.00","5.40","46.48"
"WHIRLPOOL","2,050.00","2,079.95","2,005.00","2,043.30","2,075.00","31.70","1.55","1,17,813","24.22","2,200.00","1,186.10","2.87","33.06"
"ATUL","7,647.00","7,799.95","7,590.20","7,635.00","7,749.00","114.00","1.49","43,446","33.49","8,133.90","5,174.85","9.42","13.86"
"TECHM","1,512.00","1,529.45","1,505.00","1,503.40","1,525.45","22.05","1.47","28,33,790","430.93","1,569.00","1,098.15","1.69","24.98"
"TVSSCS","186.85","189.00","184.20","186.00","188.65","2.65","1.42","8,50,625","15.84","258.00","145.00","-1.26","-"
"CDSL","2,545.00","2,591.00","2,508.00","2,528.25","2,564.00","35.75","1.41","12,65,092","321.98","2,667.95","1,107.35","6.38","117.04"
"INDIGOPNTS","1,426.55","1,489.75","1,426.55","1,432.15","1,452.00","19.85","1.39","80,300","11.68","1,605.00","1,250.00","-3.71","-5.38"
"CGPOWER","696.35","709.00","685.50","692.90","702.50","9.60","1.39","15,20,350","106.25","783.75","359.20","-2.83","75.85"
"DEVYANI","169.94","171.20","165.66","167.68","170.00","2.32","1.38","18,94,617","32.00","227.50","142.25","0.21","-13.71"
"JBCHEPHARM","1,959.90","1,998.95","1,920.20","1,945.50","1,964.00","25.25","1.30","1,45,391","28.56","2,010.00","1,244.45","10.32","-26.41"
"HAVELLS","1,831.00","1,851.15","1,808.00","1,825.55","1,848.95","23.40","1.28","6,48,490","118.91","1,985.40","1,232.85","-2.42","44.70"
"SUPREMEIND","5,101.50","5,199.00","5,073.40","5,095.25","5,160.00","64.75","1.27","53,013","27.33","6,460.00","3,601.00","-11.38","25.17"
"INFY","1,802.00","1,825.00","1,797.45","1,797.45","1,820.00","22.55","1.25","74,50,718","1,351.34","1,903.00","1,351.65","6.81","30.83"
"KIMS","2,222.90","2,274.95","2,220.00","2,222.90","2,250.45","27.55","1.24","1,04,632","23.43","2,356.40","1,750.00","5.22","19.56"
"CAMS","4,178.85","4,253.90","4,091.15","4,123.85","4,174.85","51.00","1.24","3,92,422","163.68","4,910.00","2,230.00","3.15","69.84"
"BBTC","2,249.90","2,300.00","2,204.90","2,242.55","2,270.00","27.45","1.22","1,30,781","29.57","2,412.00","970.05","-1.32","126.52"
"NYKAA","192.00","197.45","184.12","187.26","189.49","2.23","1.19","2,17,41,268","413.17","204.44","130.10","4.85","40.93"
"VGUARD","532.00","577.45","507.10","519.90","526.00","6.10","1.17","83,46,253","454.29","577.45","281.00","12.35","68.65"
"M&M","2,728.80","2,771.95","2,715.30","2,718.05","2,749.45","31.40","1.16","26,09,359","717.91","3,013.50","1,450.00","0.52","77.47"
"SUNDRMFAST","1,349.90","1,369.90","1,326.00","1,347.55","1,363.00","15.45","1.15","52,684","7.09","1,505.95","1,003.05","-1.30","13.91"
"SYRMA","405.90","408.35","390.60","402.05","406.50","4.45","1.11","5,68,286","22.82","705.20","386.10","-16.59","-12.77"
"JKPAPER","483.00","489.80","473.25","480.65","485.95","5.30","1.10","3,57,620","17.26","638.75","319.10","-13.32","46.28"
"HONASA","465.05","472.00","463.20","465.05","470.00","4.95","1.06","5,41,261","25.42","511.00","256.30","-1.92","-"
"WIPRO","493.00","496.85","490.45","490.50","495.70","5.20","1.06","55,60,878","274.23","579.90","375.05","-11.53","19.27"
"BPCL","321.70","327.45","320.65","321.70","325.10","3.40","1.06","84,57,477","274.76","359.05","165.73","5.62","-8.83"
"RAINBOW","1,190.05","1,226.90","1,182.55","1,202.55","1,215.00","12.45","1.04","1,25,790","15.20","1,649.00","992.95","0.99","12.92"
"UTIAMC","1,029.80","1,048.10","1,023.50","1,021.80","1,032.35","10.55","1.03","1,86,114","19.32","1,112.00","731.20","-3.02","35.64"
"TITAGARH","1,402.00","1,445.00","1,383.25","1,397.65","1,412.00","14.35","1.03","16,41,258","232.64","1,896.95","610.10","-17.25","115.00"
"GILLETTE","7,681.30","7,774.95","7,628.00","7,681.30","7,759.80","78.50","1.02","5,501","4.24","8,195.00","5,402.50","1.05","42.03"
"SIEMENS","6,971.65","7,062.60","6,837.50","6,969.10","7,040.00","70.90","1.02","3,37,035","235.10","7,968.70","3,246.00","-7.85","95.42"
"ANGELONE","2,114.95","2,119.95","2,078.00","2,093.25","2,114.50","21.25","1.02","2,98,178","62.68","3,896.00","1,671.05","-7.18","19.07"
"PERSISTENT","4,745.00","4,788.00","4,681.35","4,712.55","4,760.05","47.50","1.01","2,86,749","136.37","4,964.80","1,189.50","-0.63","-3.52"
"ANANDRATHI","3,599.00","3,650.00","3,571.35","3,562.85","3,597.00","34.15","0.96","17,944","6.45","4,299.95","1,350.00","-7.87","153.75"
"BHARTIARTL","1,453.10","1,480.10","1,453.10","1,459.70","1,473.25","13.55","0.93","58,91,784","865.70","1,536.25","847.05","2.37","69.74"
"KANSAINER","293.00","294.00","285.00","289.40","292.00","2.60","0.90","3,31,941","9.62","357.30","251.85","3.89","-9.56"
"DLF","817.80","823.95","809.20","813.85","821.15","7.30","0.90","20,76,958","170.16","967.60","463.05","-1.40","74.47"
"TATAMOTORS","1,057.00","1,067.05","1,047.00","1,053.45","1,062.85","9.40","0.89","82,11,830","869.81","1,179.00","593.30","3.70","74.92"
"TRITURBINE","791.00","843.95","754.20","787.05","794.00","6.95","0.88","1,42,18,509","1,143.42","843.95","312.00","25.71","105.14"
"LTIM","5,395.00","5,439.95","5,367.00","5,384.90","5,432.05","47.15","0.88","2,41,696","130.73","6,442.00","4,513.55","-0.92","4.51"
"FDC","466.55","478.85","463.30","469.55","473.60","4.05","0.86","1,41,530","6.68","547.20","343.30","-4.68","19.00"
"CCL","663.50","667.05","654.00","660.15","665.80","5.65","0.86","1,00,648","6.65","692.00","551.60","10.40","10.38"
"SOLARINDS","10,101.00","10,195.00","9,967.55","10,063.90","10,150.00","86.10","0.86","82,543","83.39","13,298.00","4,052.55","-15.40","144.16"
"MAHABANK","60.35","61.08","59.71","60.13","60.64","0.51","0.85","1,12,14,815","67.88","73.50","36.20","-11.93","55.86"
"ZOMATO","260.30","264.50","255.50","257.08","259.25","2.17","0.84","4,17,35,068","1,084.53","278.70","88.30","13.52","180.47"
"SANOFI","6,613.00","6,714.95","6,560.10","6,649.20","6,705.00","55.80","0.84","11,880","7.90","10,524.95","5,892.80","3.82","-5.69"
"ANURAS","758.05","796.00","733.35","774.85","781.15","6.30","0.81","3,72,894","28.66","1,106.30","720.40","4.43","-17.03"
"MPHASIS","2,709.00","2,737.90","2,690.80","2,696.55","2,718.45","21.90","0.81","2,58,066","70.05","3,080.95","2,069.10","-0.66","14.84"
"GLENMARK","1,492.00","1,514.00","1,467.65","1,478.05","1,490.00","11.95","0.81","11,19,999","166.62","1,520.00","722.10","5.90","86.95"
"CELLO","882.00","900.00","870.65","882.15","889.00","6.85","0.78","1,26,831","11.18","1,025.00","711.20","-8.61","-"
"DOMS","2,343.95","2,343.95","2,263.60","2,257.75","2,275.00","17.25","0.76","1,83,737","42.20","2,545.00","1,225.60","-2.61","-"
"ACI","713.90","720.00","695.90","709.95","715.00","5.05","0.71","3,45,094","24.44","837.70","504.00","1.89","32.89"
"SBIN","800.95","809.15","800.40","797.55","803.20","5.65","0.71","1,17,88,665","947.70","912.00","543.20","-8.89","43.19"
"MCX","4,368.00","4,401.70","4,302.00","4,357.55","4,388.00","30.45","0.70","3,27,694","143.03","4,465.00","1,538.00","12.16","175.30"
"HDFCAMC","4,192.80","4,201.10","4,134.40","4,142.05","4,170.00","27.95","0.67","3,66,484","152.46","4,296.40","2,416.05","-1.25","66.12"
"DMART","4,950.00","5,020.00","4,913.30","4,929.50","4,961.95","32.45","0.66","2,82,580","140.07","5,219.00","3,491.25","-0.57","41.35"
"TRENT","6,400.00","6,452.00","6,291.10","6,381.70","6,423.35","41.65","0.65","8,85,572","567.18","6,452.00","1,860.15","13.44","233.66"
"AUROPHARMA","1,506.90","1,525.00","1,474.05","1,505.80","1,515.50","9.70","0.64","19,61,578","294.94","1,533.20","815.80","10.54","74.35"
"TATAELXSI","6,798.00","6,840.00","6,731.00","6,791.00","6,834.00","43.00","0.63","51,721","35.15","9,200.00","6,411.20","-2.71","-3.47"
"PRESTIGE","1,788.40","1,858.50","1,775.60","1,778.05","1,789.00","10.95","0.62","17,54,791","317.03","2,074.80","543.00","1.87","222.86"
"SHREECEM","24,209.45","24,464.95","24,011.10","24,205.95","24,350.00","144.05","0.60","51,638","125.53","30,737.75","23,451.00","-11.87","2.61"
"FORTIS","518.00","529.00","517.40","517.10","520.10","3.00","0.58","13,55,740","70.85","534.80","308.50","7.42","66.37"
"UJJIVANSFB","41.90","42.15","41.46","41.75","41.98","0.23","0.55","76,22,831","31.87","63.00","40.00","-4.53","-15.74"
"CONCORDBIO","1,561.00","1,585.25","1,548.45","1,557.60","1,566.05","8.45","0.54","52,266","8.19","1,799.00","900.05","-8.24","-"
"SAFARI","2,375.00","2,400.00","2,350.05","2,379.10","2,392.00","12.90","0.54","61,908","14.70","2,457.70","1,648.60","10.90","-32.22"
"BAJAJ-AUTO","9,704.00","9,785.00","9,671.60","9,671.60","9,724.00","52.40","0.54","2,82,934","275.54","10,038.80","4,541.00","0.79","111.18"
"WESTLIFE","795.70","800.50","780.00","795.70","800.00","4.30","0.54","29,659","2.34","1,024.95","708.95","-6.74","-14.33"
"HUDCO","293.05","294.00","286.00","287.55","289.10","1.55","0.54","73,73,985","213.26","353.70","64.50","-14.22","324.15"
"APOLLOTYRE","483.00","489.30","477.15","485.40","488.00","2.60","0.54","15,12,958","73.04","568.05","365.00","-9.88","21.75"
"JINDALSAW","622.90","623.70","601.10","616.75","620.00","3.25","0.53","8,22,918","50.48","670.00","302.45","11.36","84.67"
"LICI","1,042.50","1,044.00","1,003.75","1,028.60","1,034.00","5.40","0.52","33,80,840","345.51","1,222.00","597.35","-3.11","56.65"
"ITC","491.95","499.00","489.90","490.00","492.55","2.55","0.52","92,53,598","457.16","510.65","399.35","6.21","9.57"
"CUMMINSIND","3,725.00","3,736.80","3,662.60","3,705.20","3,724.00","18.80","0.51","4,32,049","160.32","4,171.90","1,653.30","-4.28","113.82"
"TITAN","3,390.00","3,416.20","3,356.85","3,383.55","3,400.10","16.55","0.49","9,97,803","338.86","3,886.95","2,978.05","5.52","13.00"
"ROUTE","1,529.00","1,539.45","1,502.25","1,523.70","1,531.00","7.30","0.48","1,21,585","18.44","1,942.45","1,386.05","-16.09","0.59"
"GRSE","1,960.95","2,006.80","1,891.30","1,951.30","1,960.40","9.10","0.47","14,00,895","273.54","2,833.80","595.30","-21.21","199.12"
"PFC","485.00","488.25","478.85","482.65","484.80","2.15","0.45","74,13,761","358.71","580.00","200.44","-13.15","83.54"
"SUVENPHAR","1,020.35","1,020.35","976.05","1,006.80","1,011.00","4.20","0.42","3,13,252","30.99","1,070.70","496.95","17.70","94.32"
"BSOFT","568.00","569.50","553.00","565.65","568.00","2.35","0.42","34,77,564","194.96","861.85","438.65","-22.88","26.30"
"JUBLPHARMA","862.95","875.00","827.05","848.90","852.30","3.40","0.40","3,57,771","30.54","876.80","318.75","18.89","99.90"
"NBCC","175.50","178.90","173.25","173.31","174.00","0.69","0.40","2,77,22,726","487.62","198.30","46.60","-7.69","266.29"
"RAJESHEXPO","296.00","299.90","292.10","294.60","295.75","1.15","0.39","2,46,826","7.29","560.00","261.00","-3.43","-43.16"
"SBILIFE","1,696.20","1,707.35","1,673.00","1,682.40","1,688.75","6.35","0.38","5,57,473","94.41","1,791.15","1,264.35","4.87","30.45"
"INDHOTEL","611.65","613.00","599.55","610.75","612.95","2.20","0.36","28,77,894","174.79","662.95","371.60","3.35","59.59"
"NETWORK18","95.74","97.29","93.00","93.67","93.99","0.32","0.34","58,86,797","55.65","135.70","60.45","10.58","53.22"
"CANFINHOME","807.00","808.85","793.05","802.85","805.50","2.65","0.33","2,72,425","21.88","938.00","680.00","-8.32","9.61"
"APLAPOLLO","1,412.45","1,429.00","1,400.05","1,411.25","1,415.85","4.60","0.33","4,06,432","57.78","1,800.00","1,305.00","-8.13","-9.59"
"HINDPETRO","371.85","377.40","368.45","371.35","372.50","1.15","0.31","57,76,570","216.18","406.60","159.47","7.20","41.65"
"MARUTI","12,239.00","12,239.00","12,130.00","12,176.25","12,211.65","35.40","0.29","4,49,827","548.04","13,680.00","9,254.15","-3.47","30.94"
"HDFCBANK","1,606.50","1,613.70","1,603.20","1,603.20","1,607.80","4.60","0.29","1,61,67,214","2,599.64","1,794.00","1,363.55","-0.88","-0.19"
"TV18BRDCST","45.85","46.39","44.89","45.57","45.70","0.13","0.29","99,27,115","45.33","68.70","38.65","3.99","4.32"
"HINDALCO","626.85","633.95","611.60","621.40","623.15","1.75","0.28","86,46,288","539.35","715.25","438.15","-11.23","37.85"
"CARBORUNIV","1,530.00","1,564.00","1,530.00","1,544.65","1,549.00","4.35","0.28","51,706","8.02","1,841.15","1,025.60","-9.67","46.67"
"VAIBHAVGBL","300.15","305.55","291.05","296.20","297.00","0.80","0.27","9,29,362","27.59","542.40","262.65","-9.96","-21.73"
"COCHINSHIP","2,212.80","2,256.75","2,140.00","2,204.15","2,210.00","5.85","0.27","23,52,856","516.78","2,979.45","322.70","-19.28","222.07"
"AIAENG","4,600.00","4,618.85","4,531.65","4,547.20","4,558.90","11.70","0.26","51,501","23.60","4,949.95","3,340.05","8.36","25.87"
"CENTURYPLY","737.00","738.00","714.55","730.15","732.00","1.85","0.25","94,731","6.89","849.50","594.00","4.05","19.51"
"AEGISLOG","756.30","774.80","746.30","749.95","751.85","1.90","0.25","1,35,594","10.24","970.00","280.00","-13.42","-"
"JSL","698.00","698.00","681.45","694.25","696.00","1.75","0.25","12,11,212","83.68","848.00","398.05","-11.85","72.25"
"SUNDARMFIN","3,882.75","3,909.00","3,765.50","3,854.05","3,863.60","9.55","0.25","1,13,345","43.31","4,998.00","2,493.10","-8.79","49.26"
"SIGNATURE","1,500.00","1,514.00","1,480.00","1,481.50","1,485.00","3.50","0.24","5,36,703","80.34","1,575.00","444.00","-0.85","-"
"LICHSGFIN","643.70","647.25","631.70","641.70","643.20","1.50","0.23","18,45,937","118.26","826.75","410.10","-19.89","52.48"
"RKFORGE","930.10","949.50","908.00","925.95","928.05","2.10","0.23","10,19,171","95.01","998.45","577.05","2.27","59.77"
"360ONE","1,014.40","1,034.85","1,000.00","1,012.90","1,015.15","2.25","0.22","13,46,223","136.39","1,215.00","475.00","3.99","99.98"
"NTPC","398.90","400.00","393.65","396.20","397.05","0.85","0.21","94,24,614","374.29","426.30","211.80","2.77","86.08"
"COFORGE","5,869.00","5,925.00","5,790.55","5,847.75","5,860.00","12.25","0.21","2,34,688","137.66","6,847.45","4,287.25","-0.77","11.24"
"MINDACORP","515.00","515.05","509.75","512.95","514.00","1.05","0.20","71,202","3.64","536.00","292.00","4.75","71.08"
"BHEL","291.85","293.40","286.30","289.95","290.50","0.55","0.19","1,06,43,943","308.61","335.35","97.50","-10.88","184.87"
"GRINDWELL","2,407.30","2,424.00","2,394.80","2,400.65","2,405.00","4.35","0.18","28,618","6.88","2,960.00","1,875.20","-9.65","8.30"
"TATAMTRDVR","721.55","730.95","717.05","723.05","724.30","1.25","0.17","25,28,453","183.31","804.30","392.95","3.67","80.79"
"ALOKINDS","25.24","25.29","24.48","25.07","25.11","0.04","0.16","81,87,619","20.36","39.05","15.55","-8.04","60.58"
"TEJASNET","1,209.00","1,215.90","1,190.20","1,206.10","1,208.00","1.90","0.16","1,85,810","22.34","1,495.00","651.25","-15.63","47.80"
"GODREJIND","895.00","900.65","870.95","888.65","890.00","1.35","0.15","1,31,258","11.63","990.00","483.70","-1.30","79.61"
"FEDERALBNK","201.76","204.38","201.76","202.20","202.50","0.30","0.15","92,00,992","186.63","206.59","130.50","4.10","52.43"
"BAJFINANCE","6,482.50","6,489.95","6,430.95","6,465.05","6,474.00","8.95","0.14","7,74,276","499.79","8,192.00","6,187.80","-8.57","-7.97"
"ASIANPAINT","3,034.80","3,034.80","2,994.05","3,023.55","3,027.00","3.45","0.11","4,54,671","137.14","3,422.95","2,670.10","2.35","-5.52"
"HDFCLIFE","686.00","690.60","676.40","685.00","685.70","0.70","0.10","29,62,358","202.64","722.50","511.40","7.57","8.47"
"ABFRL","313.70","314.90","309.00","312.70","313.00","0.30","0.10","15,86,347","49.33","348.90","198.75","-5.17","46.78"
"DEEPAKNTR","2,870.00","2,898.95","2,818.15","2,847.80","2,850.00","2.20","0.08","3,35,907","95.95","3,169.00","1,921.85","1.61","38.59"
"BAYERCROP","6,200.00","6,315.00","6,167.80","6,214.05","6,217.70","3.65","0.06","21,953","13.66","7,196.85","4,658.00","-5.47","31.95"
"COLPAL","3,465.95","3,482.60","3,430.20","3,457.35","3,459.35","2.00","0.06","4,71,227","162.84","3,493.65","1,909.00","11.98","76.69"
"BALAMINES","2,124.00","2,168.50","2,089.25","2,123.75","2,124.90","1.15","0.05","89,353","18.94","2,735.00","1,960.00","-10.92","-2.90"
"SUNPHARMA","1,747.50","1,753.00","1,732.60","1,740.10","1,740.80","0.70","0.04","22,07,250","384.41","1,758.00","1,068.35","9.80","53.55"
"SHRIRAMFIN","2,901.00","2,916.60","2,864.00","2,891.35","2,892.00","0.65","0.02","7,25,225","209.76","3,059.45","1,760.10","0.44","59.64"
"INDIACEM","364.90","366.80","362.10","364.95","365.00","0.05","0.01","11,28,204","41.11","385.00","172.55","18.97","45.18"
"BALKRISIND","2,799.05","2,812.55","2,761.60","2,780.80","2,780.95","0.15","0.01","2,09,425","58.29","3,375.00","2,193.80","-11.87","17.47"
"UNITDSPR","1,406.00","1,407.95","1,391.20","1,403.20","1,403.00","-0.20","-0.01","3,63,536","50.91","1,480.40","976.05","7.74","-"
"DEEPAKFERT","960.00","974.00","944.05","953.60","953.40","-0.20","-0.02","14,97,511","144.14","1,036.10","450.00","22.74","75.37"
"MSUMI","69.60","69.90","68.10","69.90","69.07","-0.03","-0.04","44,33,304","30.47","80.00","57.85","-8.90","16.18"
"POLYCAB","6,433.85","6,439.95","6,308.75","6,413.80","6,411.00","-2.80","-0.04","2,58,704","164.90","7,331.45","3,801.00","-3.82","35.17"
"GAIL","228.30","229.87","225.07","227.16","227.03","-0.13","-0.06","1,24,89,039","284.66","246.30","111.50","-4.43","100.85"
"AVANTIFEED","698.85","718.40","684.35","696.35","695.90","-0.45","-0.06","23,51,014","165.40","793.00","385.90","17.13","70.36"
"MANYAVAR","1,119.90","1,123.65","1,084.00","1,113.30","1,112.55","-0.75","-0.07","91,440","10.14","1,487.90","886.05","7.25","-12.18"
"BLUESTARCO","1,730.00","1,735.55","1,674.50","1,713.70","1,712.50","-1.20","-0.07","4,39,338","75.38","1,897.80","701.70","2.35","132.52"
"MRPL","204.30","208.00","200.74","204.04","203.89","-0.15","-0.07","32,37,291","66.29","289.25","83.05","-15.40","138.42"
"RBA","107.29","107.30","104.43","106.58","106.50","-0.08","-0.08","11,30,260","11.99","137.70","91.50","-5.03","-8.42"
"ASTRAZEN","6,574.35","6,639.80","6,464.65","6,595.25","6,590.00","-5.25","-0.08","10,811","7.08","7,572.20","3,807.10","-0.62","65.95"
"GESHIP","1,375.00","1,392.60","1,352.90","1,369.60","1,368.40","-1.20","-0.09","6,26,309","85.88","1,543.70","725.00","-1.98","86.73"
"CRAFTSMAN","5,372.55","5,417.95","5,256.10","5,365.60","5,360.00","-5.60","-0.10","20,423","10.89","5,840.00","3,782.05","1.84","11.72"
"JAIBALAJI","918.00","920.00","881.00","902.95","902.00","-0.95","-0.11","42,268","3.83","1,314.00","201.75","5.99","291.18"
"CHALET","776.70","782.90","761.00","772.35","771.50","-0.85","-0.11","31,190","2.39","958.00","477.00","-3.23","58.23"
"THERMAX","4,323.45","4,331.75","4,231.85","4,314.00","4,309.00","-5.00","-0.12","70,174","30.10","5,839.95","2,500.25","-16.80","67.78"
"KSB","921.95","922.00","902.20","919.00","917.80","-1.20","-0.13","56,020","5.10","1,060.00","515.02","-81.86","-64.85"
"VTL","494.00","495.75","485.00","493.85","493.20","-0.65","-0.13","1,42,119","6.98","592.00","335.10","-11.20","44.17"
